,business_id,latitude,longitude,stars,review_count,categories,nearby,avg_stars
7585,XgsIf7s2zM-cC29WUD-NZQ,36.1186319921,-115.2084587597,3.5,676,"Seafood, Restaurants, Sushi Bars, Buffets, Japanese",24,0.14583333333333334
7586,xgWRBPr3k8iJp10cZE9GHw,36.1229755,-115.20909209999999,4.0,24,"Mexican, Food, Restaurants, Desserts",27,0.14814814814814814
7587,xgzOg_sAhwLnL5LCuDkyrA,36.11068,-115.169568,2.5,24,"Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt",84,0.02976190476190476
7588,Xh-XorzPitxXtOwXmAvgfw,36.159381673,-115.1725005359,4.5,3,"Convenience Stores, Grocery, Coffee & Tea, Food",18,0.25
7589,xHEqgRS_p8ZE8GTgcJc2Hg,36.0433007,-115.24287040000002,2.0,24,"Restaurants, Fast Food, Burgers",38,0.05263157894736842
7590,XhNNqtGhKH2coUYdL336_A,36.2909986365,-115.2847344428,4.5,26,"Juice Bars & Smoothies, Food",21,0.21428571428571427
7591,xhz5C9HzG6M1LLrI9GZJqw,36.1756239,-115.1158412,4.0,5,"Food Stands, Mexican, Restaurants",17,0.23529411764705882
7592,xI8O5h3Pa0MQlTWf93noTA,36.159473,-115.07976699999999,1.5,29,"Fast Food, Restaurants, Burgers, Coffee & Tea, Food",19,0.07894736842105263
7593,xiAiahsdBfTxYCFfvZmMfQ,36.123752,-115.167923,3.5,120,"Cafes, Food, Seafood, Restaurants, Breakfast & Brunch, American (New), Desserts",137,0.025547445255474453
7594,XIcq5zKaAkGSN6cIJzBKRQ,36.2642283,-115.25627659999998,3.0,30,"Restaurants, Fast Food, Chinese",25,0.12
7595,XIDhO9YAhsCa0upSkMhGuw,36.127718781599995,-115.2260208816,4.5,21,"Bars, Nightlife, Asian Fusion, Pubs, Lounges, American (New), Restaurants, Karaoke",66,0.06818181818181818
7596,XiN6fI8I3Mzg2nPRJ9ukRQ,36.0282323,-115.1149365,4.5,428,"Wine Bars, Nightlife, Bars, Italian, Restaurants, Pizza",22,0.20454545454545456
7597,xinvYQjpFtFY_jTZPZ5uUw,36.105748,-115.136843,3.5,191,"Juice Bars & Smoothies, Sandwiches, Vietnamese, Food, Restaurants",68,0.051470588235294115
7598,XiVHxG2nUSp_bn4dBbs4Cg,36.102015,-115.29653190000002,5.0,4,"Restaurants, Japanese",17,0.29411764705882354
7599,xj6Xs3HHr7YBdY2gH3sOfw,36.126655041999996,-115.16935432700001,3.5,144,"Restaurants, Local Services, Performing Arts, Shopping, Tickets, Ticket Sales, Local Flavor, Arts & Entertainment",106,0.0330188679245283
7600,Xj7DIGRHEchJ-VVdISazQQ,36.1073254139,-115.1765789611,4.0,1255,"Mexican, Nightlife, Bars, Restaurants",51,0.0784313725490196
7601,XjepvTIfp4iqGq1orODedg,36.1759036894,-115.2232617765,4.0,441,"American (New), American (Traditional), Sports Bars, Bars, Nightlife, Diners, Restaurants",9,0.4444444444444444
7602,xjlMlnxWqMd3FGODA_z1NA,36.1580209,-115.0461163,3.5,126,"Restaurants, Chinese",14,0.25
7603,XjsCGzq5P1pCiAHotA9HCw,36.02818,-115.1149077,4.0,12,"Restaurants, Pizza",22,0.18181818181818182
7604,xjt6w2cNvE44Go-l-rK_6Q,36.1589927703,-115.21126866600001,3.5,7,"Cafes, Restaurants, Coffee & Tea, Food",22,0.1590909090909091
7605,xJUcpeOSaRQswH89D1_MlA,36.126559,-115.219206,4.5,65,"Dry Cleaning & Laundry, Food, Local Services, Coffee & Tea, Laundry Services, Sewing & Alterations",27,0.16666666666666666
7606,xk-fOf_M39kDTgzfVgu0Tw,36.1699021,-115.1395318,4.0,342,"Breakfast & Brunch, Juice Bars & Smoothies, Restaurants, Food, Diners, American (New), Sandwiches",120,0.03333333333333333
7607,xK3SuX2yYyx1syvWtToqBw,36.078402600000004,-115.1939851,4.0,91,"Food, Food Delivery Services, Water Delivery, Local Services",2,2.0
7608,xkGquJpL_-nAg-ZDaVHjPA,36.101897203600004,-115.1717761994,3.0,71,"Restaurants, Food, Casinos, Sandwiches, Desserts, Hotels & Travel, Hotels, Delis, Event Planning & Services, Arts & Entertainment",100,0.03
7609,XKo3y41cF6euqS7I6AX_1Q,36.0553309,-115.2413886,4.0,143,"Asian Fusion, Fast Food, Restaurants, Japanese",35,0.11428571428571428
7610,XKQsxvDMe9rAWO0P0Uwx-Q,36.14591,-115.311952,4.0,163,"Fruits & Veggies, Grocery, Farmers Market, Food, Specialty Food, Health Markets",5,0.8
7611,XKRsZ1P59TuQ_jWEvNaM-g,36.0682464,-115.17855890000001,3.5,12,"Food, Desserts, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt",48,0.07291666666666667
7612,xkVMIk_Vqh17f48ZQ_6b0w,36.102642001,-115.1686254367,4.0,2269,"Food, Desserts, Steakhouses, American (New), Restaurants, Cheesesteaks",51,0.0784313725490196
7613,XkvvUNCmLIvOts0OftXegw,36.113620000000004,-115.296572,3.5,382,"Breakfast & Brunch, American (Traditional), Restaurants, Sandwiches, Burgers, Waffles, Food, Juice Bars & Smoothies",22,0.1590909090909091
7614,XKVWYoKaIR1CEoxMYMFPXw,36.175,-115.136389,3.0,3,"Restaurants, Chinese",28,0.10714285714285714
7615,xl5_NW2JBleYameeEIocFQ,36.075571999999994,-115.290218,2.5,9,"Restaurants, Pizza",4,0.625
7616,Xl70366GI5Qao-ORQYCofA,36.0994431805,-115.1176200807,3.5,77,"Soup, Salad, Restaurants, Chinese",44,0.07954545454545454
7617,XLHbYhbtT9Vl4B9QhbDbnw,36.1107037,-115.27862759999998,4.5,12,"Ice Cream & Frozen Yogurt, Food, Juice Bars & Smoothies",20,0.225
7618,xlJqe1gSZz9C2-87mRA8TA,36.1227285,-115.24625549999999,2.0,6,"Fast Food, Food, Restaurants, Coffee & Tea, Burgers",16,0.125
7619,xlN47-6lff9X2veq4iC7_A,36.1192138,-115.1556587,2.5,30,"Restaurants, Breakfast & Brunch, Sandwiches, Cafes",26,0.09615384615384616
7620,XlUuMGMvkzy_QLAUTEe-fw,36.126078799999995,-115.2198304,3.5,121,"Dim Sum, Halal, Szechuan, Chinese, Restaurants",29,0.1206896551724138
7621,xM37qm9Wbc-hOAS7-Xse7g,36.014109999999995,-115.13497,4.5,194,"Sushi Bars, Soup, Bars, Noodles, Nightlife, Salad, Japanese, Restaurants",24,0.1875
7622,xmeEyBVC5zN-FCX5qZviIQ,36.1424791,-115.20854209999999,3.0,78,"Chinese, Restaurants",26,0.11538461538461539
7623,xMfe23D5iT9F2o7PZB9-aA,36.1142773,-115.1709763,3.5,16,"Food, Specialty Food, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies",109,0.03211009174311927
7624,XmO_f4I8Srd1oGF1EGbRhA,36.10815,-115.1749,2.0,6,"Nightlife, Coffee & Tea, Coffeeshops, Desserts, Food",117,0.017094017094017096
7625,XMr6zCnfQHFebaZvNPRPzA,36.113667799999995,-115.26147250000001,3.0,22,"Bakeries, Food, Desserts, Filipino, Restaurants",20,0.15
7626,xmWs-su5eB5_57CIw4sqfw,36.1128802,-115.27862240000002,4.5,189,"Restaurants, Italian",31,0.14516129032258066
7627,xn7cyl7DAwsgf31UJQ0uHA,36.149751,-115.07625359999999,4.0,4,"Restaurants, Food, Food Trucks, Burgers",5,0.8
7628,xN8vF5Bz99a_x3aNn6n71A,36.1214793,-115.14586509999998,2.0,5,"Gas Stations, Gas Stations, Coffee & Tea, Food, Automotive, Service Stations, Grocery, Convenience Stores",16,0.125
7629,XN9Ws-v919pcmPDAUGjiKw,36.067368,-115.131349,2.5,26,"Grocery, Shopping, Food, Beer, Wine & Spirits, Restaurant Supplies, Professional Services, Wholesalers, Wholesale Stores",1,2.5
7630,XnJeadLrlj9AZB8qSdIR2Q,36.102657989,-115.17050360620001,4.5,942,"Restaurants, French",77,0.05844155844155844
7631,XnLa8RM80ZmRfM6YwGVn3g,36.1257827,-115.2411281,3.5,53,"Coffee & Tea, Desserts, Food",41,0.08536585365853659
7632,xnu43HypkYDuawBEHYn0qA,36.170582,-115.1422946,4.5,179,"Food, Meat Shops, Ethnic Food, Organic Stores, Specialty Food, Candy Stores",115,0.0391304347826087
7633,xnVkYE3iMp_aZniiCIuD0g,36.167751700000004,-115.1436612,4.5,169,"Food, Coffee & Tea, Restaurants, Cafes, American (Traditional), Breakfast & Brunch, American (New)",64,0.0703125
7634,xNzD6FRuz3N1uz96d05VEA,36.102907,-115.155708,4.5,19,"Restaurants, Pizza",9,0.5
7635,Xo-8FW0i5Wp6oQTWT0BPHg,36.1533095,-115.1048862,4.0,5,"Bakeries, Food",1,4.0
7636,xo1FxmxwWAXIVZ1MO222dg,36.020512599999996,-115.26611729999999,3.5,169,"Sports Bars, Bars, Pubs, Nightlife, Restaurants, American (Traditional)",12,0.2916666666666667
7637,xo4JdGUuHQapOnQ4VIfN0Q,36.1224382273,-115.1379591925,4.0,3,"Gas Stations, Grocery, Coffee & Tea, Automotive, Food, Convenience Stores",14,0.2857142857142857
7638,XOghoJuzkuHDS-8IZBPTHw,36.169709600000004,-115.1236952,5.0,3,"Caterers, Specialty Food, Chocolatiers & Shops, Food, Event Planning & Services, Food Delivery Services, Ice Cream & Frozen Yogurt, Desserts",14,0.35714285714285715
7639,xOhrSum1TFNPvpw-MEgtQg,36.04186,-115.11934029999999,3.5,9,"Restaurants, Fast Food",22,0.1590909090909091
7640,xoT8lkmVctUtF4P6f9k0aA,36.1140266,-115.30560179999999,4.5,8,"Custom Cakes, Food, Ice Cream & Frozen Yogurt, Desserts",44,0.10227272727272728
7641,xowy4YxBXXGOYuajsxjwkA,36.1701761,-115.1404649,4.5,89,"American (New), Tapas Bars, Caterers, Food, Barbeque, Food Trucks, Restaurants, Event Planning & Services",112,0.04017857142857143
7642,xOXtEl_kWIOYiYGL_y6-sQ,36.1209526494,-115.175915554,3.5,75,"Food, Ice Cream & Frozen Yogurt",36,0.09722222222222222
7643,xP2zIIqXxW8QNiJqJyE92A,36.2394353,-115.223421,4.0,80,"Food Delivery Services, Food, Restaurants, Chinese",14,0.2857142857142857
7644,Xp6ogw-SCNK28s1I0fhUXw,36.139117600000006,-115.06696950000001,3.5,39,"Italian, Pizza, Restaurants",14,0.25
7645,XpB1GKENtgaaO4KoV-uswQ,36.1713138,-115.20612050000001,3.0,8,"Sandwiches, Restaurants",11,0.2727272727272727
7646,xpCBsOqICPNtcR07qOL0bw,36.1260493,-115.20701640000001,2.5,22,"Restaurants, Fast Food, Burgers",63,0.03968253968253968
7647,XPIUUhZyClvXW4-rT3tRMQ,36.0630388,-115.2520521,4.5,218,"Desserts, Juice Bars & Smoothies, Food, Shaved Ice",12,0.375
7648,XpjILpOfE75xuTw4B5gkTQ,36.1586036,-115.2367146,3.0,32,"Chicken Wings, Restaurants, Food",22,0.13636363636363635
7649,xpSDcwyIhkSz4fhwmV2Wdw,36.150797999999995,-115.2056,4.5,12,"Mexican, Restaurants",12,0.375
7650,XPtSqUo2HGCmp9Fq2Amnkw,36.0946251,-115.297747,4.5,24,"Food, Coffee & Tea",34,0.1323529411764706
7651,xPuId11JJs0uy-QuPfifOw,36.127224299999995,-115.15399109999998,3.0,53,"American (New), Restaurants",4,0.75
7652,xPwTSwLwxyBfj6v6tWJzmg,36.143852316,-115.1351314,2.0,44,"Sandwiches, Restaurants, Food Delivery Services, Chicken Wings, Pizza, Food",27,0.07407407407407407
7653,xq0RhDKNNUg8t3JJUqX3fw,36.2143094,-115.09824850000001,2.0,29,"Fast Food, Restaurants, Mexican",5,0.4
7654,xQa1-m8CwbhGpCUt5SBXog,36.071461600000006,-115.2237193,3.0,3,"Convenience Stores, Automotive, Gas Stations, Food, Car Wash",7,0.42857142857142855
7655,xqbvqZHNyj2qExHdizzd0w,36.114964,-115.240881,3.5,233,"Restaurants, Filipino",27,0.12962962962962962
7656,XQETjKH84gxDrAiz2lH7Wg,36.109951,-115.175393,3.5,759,"Coffee & Tea, Desserts, Nightlife, Custom Cakes, Food, Bakeries, Bars, Resorts, Ice Cream & Frozen Yogurt, Hotels & Travel, Juice Bars & Smoothies",90,0.03888888888888889
7657,XQGZB52s_7wBwgrQQQN5kw,36.09217,-115.17522199999999,2.5,5,"Shopping, Beer, Wine & Spirits, Drugstores, Books, Mags, Music & Video, Newspapers & Magazines, Food, Grocery, Convenience Stores",55,0.045454545454545456
7658,xQIuQz-6i28ekYCNKQZvig,36.114383000000004,-115.19593400000001,3.0,17,"Fast Food, Chinese, Restaurants",33,0.09090909090909091
7659,XQJr9_jZR1vOoZVcZfDDwQ,36.0379386,-115.1818294,3.0,816,"Event Planning & Services, Diners, American (Traditional), Food, Caterers, Southern, Restaurants, Comfort Food, Breakfast & Brunch, Desserts, Salad",1,3.0
7660,XQkkYA4ocWE7qkEgf-k6rA,36.1577804,-115.18847590000001,4.0,13,"Food, Honey, Pest Control, Home & Garden, Local Services, Grocery, Shopping",1,4.0
7661,xqoBJepL-cB-M_6Di1Sdjw,36.114470700000005,-115.1692922,1.5,18,"Restaurants, Pan Asian, Chinese",76,0.019736842105263157
7662,xQrD1vRQBnSt8AWwismj_g,36.2171931,-115.2449057,3.0,4,"Bubble Tea, Food, Ice Cream & Frozen Yogurt, Coffee & Tea",22,0.13636363636363635
7663,Xqur5VuobC9WW3crdxZPBw,36.07069570000001,-115.09112569999999,3.5,121,"Soup, Chinese, Restaurants, Salad",9,0.3888888888888889
7664,XqYmemYJ630xqBaOZDr1pw,36.1019718678,-115.0637697625,4.0,29,"Mexican, Food, Restaurants",9,0.4444444444444444
7665,Xr__BZovUzjwkNd9FDCeJA,36.127725299999994,-115.17441470000001,4.0,33,"Specialty Food, Desserts, Food, Chocolatiers & Shops",50,0.08
7666,XR0M-mcdgcHrpgKtq3FWuw,36.121558,-115.169758,3.5,10,"Pretzels, Bakeries, Food",134,0.026119402985074626
7667,xR36ZQmtyVaOKAJ7yZxv9A,36.1248839,-115.3250841,4.0,7,"Food, Ice Cream & Frozen Yogurt",8,0.5
7668,xR7t4xCYRYEe1RjpYjBbkw,36.0991059073,-115.11436086149999,4.5,168,"Sushi Bars, Restaurants, Japanese",29,0.15517241379310345
7669,xr8bnETyAee8YAB3pNoqnA,36.115021999999996,-115.1556356,3.0,29,"Food, Juice Bars & Smoothies",26,0.11538461538461539
7670,xRaHt2GknSD7yermc-fxYQ,36.1960195,-115.1522128,3.5,14,"Nightlife, Barbeque, Lounges, Restaurants, Bars, Soul Food",1,3.5
7671,XrR41SdmAlPJ__02noDrEQ,36.0810741738,-115.1393556967,2.5,144,"Fast Food, Bars, Tex-Mex, American (Traditional), Restaurants, Nightlife",12,0.20833333333333334
7672,xrSKXZ5j1j-RFd5tShBd5w,36.135382,-115.15923500000001,4.0,6,"Restaurants, Barbers, Hotels & Travel, Casinos, Hotels, Event Planning & Services, Arts & Entertainment, Beauty & Spas",15,0.26666666666666666
7673,xrt83taykZS48LB21yOB9w,36.1196717,-115.16809070000001,2.5,3,"American (Traditional), Restaurants",72,0.034722222222222224
7674,XRYBvFFBNOUZT5NFqyS53g,36.1261864,-115.22336829999999,4.0,23,"Asian Fusion, Food, Juice Bars & Smoothies, Bubble Tea, Coffee & Tea, Restaurants, Barbeque, Chinese",78,0.05128205128205128
7675,xS2tLhWLmxIj_ymEits5vQ,36.00921820000001,-115.11839259999999,4.5,24,"Shopping, Food, Specialty Food, Gift Shops, Beauty & Spas, Flowers & Gifts, Herbs & Spices, Beer, Wine & Spirits, Skin Care",19,0.23684210526315788
7676,Xs5MqC7-g0vc4nmWDtRZoQ,36.1956283,-115.2582446,4.0,238,"Pizza, Sandwiches, Italian, Restaurants",38,0.10526315789473684
7677,Xs98BYnfREgKQfANEg3C-w,36.1522107569,-115.2424055817,4.5,26,"Caterers, Food Trucks, Event Planning & Services, Restaurants, Food, Food Delivery Services, Sandwiches",18,0.25
7678,XsDDwNOBlRQNF8x7oi0Hjw,36.127297999999996,-115.1445877,4.0,16,"Restaurants, Vegetarian, Ethiopian",3,1.3333333333333333
7679,xsjvDoJr3Zx6nq4xE3Aqhg,36.1688235,-115.13982959999998,4.5,42,"Food, Restaurants, Food Trucks, Japanese",116,0.03879310344827586
7680,Xspg78dOvuedvuPEUwZBjw,36.1691083,-115.1395836,4.0,332,"Pubs, Music Venues, Food, Sandwiches, American (New), Nightlife, Coffee & Tea, Arts & Entertainment, Restaurants, Bars",111,0.036036036036036036
7681,XSrw857p3LpcQBKfR_pPAA,36.0848971,-115.14863629999999,4.0,17,"Shopping, Beer, Wine & Spirits, Food",26,0.15384615384615385
7682,XsSgv3vBOyOBXn3Co8EVIg,36.1273969,-115.2240685,4.5,516,"American (New), Nightlife, Korean, Bars, Barbeque, Chicken Wings, Restaurants, Asian Fusion, Pizza, Soup",79,0.056962025316455694
7683,XtE_J8DZXgjFbW1xVkqmUw,36.1075874,-115.1524831,4.0,135,"Hawaiian, Poke, Sushi Bars, Food, Restaurants, Japanese",54,0.07407407407407407
7684,xTlmLL2xZZ0xhZ2J16zXQQ,36.0197678,-115.2705904,4.0,339,"Juice Bars & Smoothies, Food, Bakeries, Coffee & Tea",13,0.3076923076923077
7685,XTtNTWH_Nqv27RC7OtS7dQ,36.1287446859,-115.16424152549999,4.0,355,"American (Traditional), Restaurants",29,0.13793103448275862
7686,xtYiHTmunjfCN2sUaQxBjA,36.1172377683,-115.18761798989999,2.5,2498,"Shopping, Arts & Entertainment, Food, Indian, Casinos, Restaurants, Hotels & Travel, Event Planning & Services, Hotels",30,0.08333333333333333
7687,xU_QqrlaxXlf2SKoNIaGpg,36.1084634,-115.2781946,4.5,30,"Restaurants, American (New), Greek, Italian",12,0.375
7688,xuAY1qnAMrzkNyTd0K0Tcg,36.1631682,-115.14433290000001,4.5,114,"American (Traditional), Burgers, Comfort Food, Restaurants, Sandwiches, Cafes, Breakfast & Brunch",13,0.34615384615384615
7689,XUXczemir5J6L72pd2LLTQ,36.218227,-115.20868700000001,3.5,15,"Restaurants, Burgers, Fast Food",8,0.4375
7690,XUY2ZBiVPrJHyYisPL9EyA,36.1220145,-115.1696529,2.5,53,"Noodles, Chinese, Restaurants",146,0.017123287671232876
7691,xv-A7RZuC5Qlxu9CEzuyig,36.153625299999995,-115.1505291,2.5,38,"Event Planning & Services, Wedding Chapels, Restaurants, Pizza",23,0.10869565217391304
7692,XVA_j7ACtBZ7vx7Hda6eJw,36.218708014099995,-115.25904228739999,3.5,85,"Restaurants, Sandwiches",13,0.2692307692307692
7693,xvdDcG7oWT_KxU9fnd2j_w,36.106621999999994,-115.136342,4.0,96,"Breakfast & Brunch, Food, American (Traditional), Restaurants",66,0.06060606060606061
7694,xVEtGucSRLk5pxxN0t4i6g,36.112477,-115.17218899999999,4.0,1852,"Cocktail Bars, French, Bars, Nightlife, Steakhouses, Restaurants",108,0.037037037037037035
7695,xvfAxe6F0azYjfLSm8ISMA,36.011877,-115.175816,3.5,164,"Italian, Restaurants",17,0.20588235294117646
7696,XVjTeFc18ihrT06SU3rnUw,36.1161559,-115.17505759999999,4.0,74,"Middle Eastern, Restaurants, Halal",101,0.039603960396039604
7697,xVlj8zOeyGMXpZpdbJj7Rw,36.126211,-115.209584,3.0,13,"Korean, Restaurants",77,0.03896103896103896
7698,XvnVh7aRMCEZ0NH_Su3UFQ,36.1263064927,-115.24166065780001,4.5,6,"Korean, Restaurants",41,0.10975609756097561
7699,XvOzizKafffkMuk-tIdNcQ,36.029380621,-115.1151981758,4.0,272,"Restaurants, American (Traditional), Breakfast & Brunch",22,0.18181818181818182
7700,XVVFgEY-0MsyEAR8SO7dzg,36.0814661072,-115.1377658982,2.5,201,"Salad, Restaurants, Soup, American (Traditional), Pizza",15,0.16666666666666666
7701,XvXPivT5QJDTfTY2A5AHzg,36.1462673,-115.1829873,3.0,13,"Event Planning & Services, Food Delivery Services, Food, Desserts, Caterers",12,0.25
7702,xw6G0T2VQZAtta6RcZoAOQ,36.144765500000005,-115.29496409999999,2.5,334,"Mexican, Restaurants",22,0.11363636363636363
7703,XWa7nXOddOYKxojywngk8w,36.233048,-115.246776,5.0,7,"American (Traditional), Gluten-Free, Restaurants, Food Delivery Services, American (New), Weight Loss Centers, Health & Medical, Nutritionists, Food",1,5.0
7704,xWeUlwx1eiZjyME5p93x_A,36.193619,-115.3040091,3.0,13,"Restaurants, Japanese, Chinese, Sushi Bars",29,0.10344827586206896
7705,XwJ6fZRVbxQYRsryy4-qDw,36.125978499999995,-115.2075817,4.5,578,"Cajun/Creole, Vietnamese, Seafood, American (Traditional), Restaurants",61,0.07377049180327869
7706,xwoM2Zc38DFKv3-8dCU8Pw,36.2322001,-115.2510207,3.0,59,"Pizza, Food Delivery Services, Food, Restaurants",7,0.42857142857142855
7707,XwQ6lQro2FKvtD0YAUeOAA,36.0642855819,-115.246255231,3.5,149,"Department Stores, Fashion, Wholesale Stores, Automotive, Grocery, Shopping, Food, Gas Stations",4,0.875
7708,xWvs1-iNlJtw3NTyWl2BbA,36.169709600000004,-115.1236952,4.0,31,"American (New), Restaurants",14,0.2857142857142857
7709,Xww2E2ym5cWX3-91Ml5Bfw,36.113081352399995,-115.15980720520001,3.5,92,"Restaurants, Mexican",16,0.21875
7710,XWxYHSld0T2TfANwt1KmqA,36.115557,-115.174632,3.5,359,"Restaurants, Diners, Breakfast & Brunch, American (New), Latin American",112,0.03125
7711,XX5DlErcTQ8qNb_seI_oBw,36.0125444018,-115.1562697068,3.0,61,"Pizza, Restaurants",30,0.1
7712,xxAGaqYnboeR0SilS7DbAg,36.1796676,-115.1413649,4.5,67,"Food, Party & Event Planning, Food Trucks, Wedding Planning, Food Delivery Services, Food Stands, Asian Fusion, Restaurants, American (Traditional), American (New), Street Vendors, Caterers, Event Planning & Services, Sandwiches, Specialty Food",8,0.5625
7713,xxaqaD9IVsqxiNF8FoHdYA,36.0794375,-115.29806570000001,3.5,34,"Delis, Restaurants, Sandwiches",16,0.21875
7714,xxP4s5X2PlOW6OkFoeBX2A,36.11580670000001,-115.29874790000001,2.5,3,"Health Markets, Specialty Food, Food",19,0.13157894736842105
7715,xXtWrRKn8A708BfaNs1nZw,36.1452198,-115.17665120000001,4.0,19,"Sandwiches, Juice Bars & Smoothies, Coffee & Tea, Food, Donuts, Ice Cream & Frozen Yogurt, Restaurants",24,0.16666666666666666
7716,XxvyLuorygB8u0XBIDwKjQ,36.0580753,-115.27843359999999,5.0,65,"Juice Bars & Smoothies, Organic Stores, Food, Fruits & Veggies, Specialty Food",40,0.125
7717,XXW_OFaYQkkGOGniujZFHg,36.1336673317,-115.1630947555,4.0,3260,"Nightlife, Lounges, Restaurants, Bars, American (Traditional), Breakfast & Brunch",42,0.09523809523809523
7718,xxYsX6Gj0-pj-kxKw092LQ,36.167218,-115.259651,3.0,44,"Pizza, Restaurants",5,0.6
7719,XxYU9t50R5NnyUBmZVCEJg,36.078507200000004,-115.10252340000002,4.0,275,"New Mexican Cuisine, Restaurants",10,0.4
7720,Xy8R4AnLP3LxwFIYoPfhJg,36.0713588,-115.2788041,3.0,58,"Nightlife, Pizza, Restaurants, Breakfast & Brunch, Sports Bars, American (New), Bars, Pubs",4,0.75
7721,XydKWBaKYDO2BFXs8pXnbg,36.196599299999995,-115.26178700000001,2.5,41,"Restaurants, Food, Burgers, Coffee & Tea, Fast Food",21,0.11904761904761904
7722,xYonRlhqbwdHLhPs1PLdCg,36.1426711,-115.2686949,4.0,102,"Coffee & Tea, Pakistani, Food, Restaurants, Indian",19,0.21052631578947367
7723,xYx0cvGMgmAF-mhnkpXxTA,36.144044486700004,-115.2615591943,3.5,3,"Gas Stations, Food, Car Wash, Oil Change Stations, Convenience Stores, Automotive",21,0.16666666666666666
7724,Xz3ClYYqk5rCzUaWYybYOQ,36.13884,-115.13790300000001,4.0,37,"Mexican, Nightlife, Bars, Karaoke, Restaurants",14,0.2857142857142857
7725,XZ7eQLjyGXf6y69UT4SGhg,36.124693,-115.29791200000001,4.5,349,"Food, Cafes, French, Breakfast & Brunch, Bakeries, Restaurants, Creperies",5,0.9
7726,XZbuPXdyA0ZtTu3AzqtQhg,36.1171245659,-115.17479270700001,4.0,3268,"American (Traditional), Restaurants, Mexican, New Mexican Cuisine, Barbeque, Spanish, Southern, Tex-Mex, American (New)",110,0.03636363636363636
7727,XZbwH1uNAE2HAkfWmevgog,36.0543115608,-115.2450719476,4.5,6,"Farmers Market, Health Markets, Grocery, Specialty Food, Food",20,0.225
7728,xZlUykq9UzBUbROIPxi-tA,36.1988542,-115.2659777,4.5,6,"Food Trucks, Food, Caterers, American (Traditional), Event Planning & Services, Restaurants",5,0.9
7729,XZMe1cYH7numpUItTSnovA,36.0656402065,-115.17311351389999,4.0,4,"Food, Food Trucks",15,0.26666666666666666
7730,xZuAhA6hQ2wU1CX01Iknug,36.09582,-115.29653300000001,4.5,124,"Food, Shaved Ice, Desserts, Street Vendors",51,0.08823529411764706
7731,Xzz33WOKzbUAsVnjzGKLQg,36.1450994,-115.29829720000001,2.5,23,"Convenience Stores, Shopping, Beauty & Spas, Cosmetics & Beauty Supply, Photography Stores & Services, Drugstores, Food",46,0.05434782608695652
7732,y_JUlNQB45XhhJj1jAn4ag,36.1620104434,-115.28893698469999,1.5,20,"Grocery, Food, Organic Stores, Bakeries, Restaurants, Delis",37,0.04054054054054054
7733,Y-3UVcgmi9H9t808pUBawQ,36.167526,-115.13843500000002,4.5,100,"Specialty Food, Food, Farmers Market",82,0.054878048780487805
7734,Y-a5L1u8jAuoJLdh25UnQA,36.1268216,-115.196836,5.0,5,"Restaurants, Korean, Karaoke, Nightlife",90,0.05555555555555555
7735,Y-j6rMW97usezKAs9Usuew,36.16915170000001,-115.2913521,3.0,217,"Bakeries, Casinos, Arts & Entertainment, American (Traditional), Food, Breakfast & Brunch, Restaurants",17,0.17647058823529413
7736,y-KWX8ea5MX1eIJke7GKUQ,36.062901000000004,-115.242966,3.5,96,"Juice Bars & Smoothies, Food",20,0.175
7737,y-O3h7CV6X6P5ey1ZFcQwA,36.06123529999999,-115.2896852,5.0,7,"Restaurants, Weight Loss Centers, Specialty Food, American (New), Food Delivery Services, Health & Medical, Health Markets, Home Services, Desserts, Food",9,0.5555555555555556
